id,ACTIONS_CRM_CONTACTS_sum,ACTIONS_CRM_COMPANIES_sum,ACTIONS_CRM_DEALS_sum,ACTIONS_EMAIL_sum,USERS_CRM_CONTACTS_sum,USERS_CRM_COMPANIES_sum,USERS_CRM_DEALS_sum,USERS_EMAIL_sum,WHEN_TIMESTAMP_nunique,WHEN_TIMESTAMP_min,WHEN_TIMESTAMP_max,activity_span_days,recency_days,total_actions,ALEXA_RANK,EMPLOYEE_RANGE,INDUSTRY,is_customer
1113,0,0,0,0,0,0,0,0,23,2019-11-18,2020-06-22,217,35,0,16000001.0,,,0
1114,0,0,0,0,0,0,0,0,1,2020-07-20,2020-07-20,0,7,0,16000001.0,2 to 5,,0
1116,2,0,0,0,2,0,0,0,15,2019-11-18,2020-04-06,140,112,2,2043184.0,2 to 5,,0
1118,0,0,0,0,0,0,0,0,1,2019-12-30,2019-12-30,0,210,0,16000001.0,2 to 5,,0
1119,0,0,0,0,0,0,0,0,1,2019-06-10,2019-06-10,0,413,0,16000001.0,,,0
1120,0,0,0,0,0,0,0,0,1,2020-03-30,2020-03-30,0,119,0,16000001.0,6 to 10,,0
1121,1,0,0,0,1,0,0,0,1,2019-10-07,2019-10-07,0,294,1,16000001.0,,,0
1122,0,0,0,0,0,0,0,0,1,2020-02-24,2020-02-24,0,154,0,16000001.0,2 to 5,,0
1123,0,0,0,0,0,0,0,0,1,2019-05-27,2019-05-27,0,427,0,16000001.0,,,0
1124,2,0,0,0,1,0,0,0,1,2019-03-18,2019-03-18,0,497,2,16000001.0,6 to 10,,0
1128,0,0,0,0,0,0,0,0,2,2019-04-29,2019-05-20,21,434,0,16000001.0,2 to 5,,0
1129,0,0,0,0,0,0,0,0,1,2020-01-20,2020-01-20,0,189,0,59074.0,201 to 1000,MARKETING_AND_ADVERTISING,0
1130,0,0,0,0,0,0,0,0,1,2019-05-06,2019-05-06,0,448,0,16000001.0,26 to 50,MARKETING_AND_ADVERTISING,0
1132,7,0,0,1,2,0,0,1,4,2019-11-04,2020-06-22,231,35,8,16000001.0,2 to 5,,0
1134,1,0,0,0,1,0,0,0,6,2020-03-09,2020-07-13,126,14,1,16000001.0,2 to 5,,0
1137,0,0,0,0,0,0,0,0,1,2020-02-03,2020-02-03,0,175,0,16000001.0,,,0
1139,1,0,0,0,1,0,0,0,1,2019-02-25,2019-02-25,0,518,1,16000001.0,,,0
1143,2,0,0,0,1,0,0,0,2,2019-03-11,2019-04-22,42,462,2,16000001.0,2 to 5,,0
1146,1,3,0,0,1,2,0,0,2,2019-06-17,2019-07-15,28,378,4,5028895.0,26 to 50,,0
1148,0,0,0,0,0,0,0,0,2,2020-04-06,2020-04-13,7,105,0,16000001.0,26 to 50,,0
1149,6,1,0,0,1,1,0,0,2,2019-11-11,2019-12-23,42,217,7,16000001.0,2 to 5,,0
1152,0,0,0,0,0,0,0,0,1,2019-12-02,2019-12-02,0,238,0,16000001.0,1,,0
1153,1,0,0,0,1,0,0,0,3,2019-02-25,2019-03-11,14,504,1,3044909.0,11 to 25,HIGHER_EDUCATION,0
1155,0,0,0,0,0,0,0,0,16,2019-09-09,2020-03-30,203,119,0,548582.0,26 to 50,,0
1158,0,0,0,0,0,0,0,0,3,2020-02-10,2020-02-24,14,154,0,16000001.0,,,0
1159,321,59,0,0,27,10,0,0,24,2019-06-03,2020-02-24,266,154,380,7519937.0,11 to 25,,0
1160,43,0,0,0,2,0,0,0,1,2020-01-13,2020-01-13,0,196,43,16000001.0,51 to 200,,0
1161,0,0,0,0,0,0,0,0,1,2020-03-23,2020-03-23,0,126,0,16000001.0,2 to 5,,0
1163,0,0,0,0,0,0,0,0,2,2020-05-25,2020-06-01,7,56,0,2735270.0,26 to 50,,0
1164,0,0,0,0,0,0,0,0,1,2019-11-11,2019-11-11,0,259,0,16000001.0,2 to 5,Education,0
1165,0,0,0,0,0,0,0,0,1,2020-02-24,2020-02-24,0,154,0,16000001.0,2 to 5,,0
1168,0,0,0,0,0,0,0,0,5,2020-04-13,2020-07-27,105,0,0,2163956.0,6 to 10,COMPUTER_SOFTWARE,0
1169,2,0,0,0,2,0,0,0,2,2019-08-26,2019-11-25,91,245,2,16000001.0,2 to 5,,0
1170,0,0,0,0,0,0,0,0,2,2019-08-19,2019-10-28,70,273,0,16000001.0,,,0
1171,24,2,0,0,1,1,0,0,1,2019-12-09,2019-12-09,0,231,26,16000001.0,,,0
1173,18,0,15,0,4,0,3,0,3,2019-01-28,2019-02-25,28,518,33,16000001.0,2 to 5,,0
1176,1,0,0,0,1,0,0,0,3,2019-05-20,2020-02-10,266,168,1,16000001.0,2 to 5,,0
1178,0,1,0,0,0,1,0,0,2,2019-03-25,2019-05-27,63,427,1,16000001.0,2 to 5,,0
1180,0,0,0,0,0,0,0,0,1,2020-02-24,2020-02-24,0,154,0,16000001.0,,,0
1181,0,0,0,0,0,0,0,0,1,2019-12-02,2019-12-02,0,238,0,184072.0,51 to 200,COMPUTER_SOFTWARE,0
1182,3,1,0,0,1,1,0,0,1,2020-02-17,2020-02-17,0,161,4,463593.0,11 to 25,Other,0
1184,0,0,0,0,0,0,0,0,1,2020-05-25,2020-05-25,0,63,0,16000001.0,2 to 5,,0
1187,0,0,0,0,0,0,0,0,1,2020-06-01,2020-06-01,0,56,0,16000001.0,,,0
1188,0,0,0,0,0,0,0,0,1,2019-05-27,2019-05-27,0,427,0,2192659.0,6 to 10,RETAIL,0
1192,0,0,0,0,0,0,0,0,2,2020-07-20,2020-07-27,7,0,0,16000001.0,,,0
1193,0,0,0,0,0,0,0,0,1,2019-08-19,2019-08-19,0,343,0,16000001.0,1,,0
1195,63,9,7,0,3,1,1,0,11,2019-12-30,2020-05-11,133,77,79,16000001.0,51 to 200,,0
1196,46,0,14,0,22,0,6,0,50,2019-01-07,2020-02-03,392,175,60,16000001.0,11 to 25,,0
1197,0,0,0,0,0,0,0,0,1,2019-09-23,2019-09-23,0,308,0,16000001.0,26 to 50,,0
1198,129,7,1,0,11,2,1,0,17,2019-04-01,2019-08-05,126,357,137,476222.0,26 to 50,,0
1199,707,2052,0,0,34,34,0,0,35,2019-09-09,2020-07-27,322,0,2759,16000001.0,2 to 5,,0
1201,3,26,0,0,1,1,0,0,2,2019-10-07,2019-10-14,7,287,29,4173178.0,26 to 50,OIL_ENERGY,0
1202,2,0,0,0,1,0,0,0,1,2020-06-15,2020-06-15,0,42,2,16000001.0,2 to 5,,0
1203,1,0,0,0,1,0,0,0,2,2019-04-29,2020-02-03,280,175,1,16000001.0,2 to 5,,0
1204,0,0,0,0,0,0,0,0,1,2019-06-17,2019-06-17,0,406,0,16000001.0,2 to 5,,0
1205,0,0,0,0,0,0,0,0,1,2019-04-08,2019-04-08,0,476,0,16000001.0,2 to 5,,0
1206,0,0,0,0,0,0,0,0,1,2020-07-13,2020-07-13,0,14,0,16000001.0,2 to 5,,0
1208,36,60,26,0,5,7,5,0,13,2019-03-04,2020-01-20,322,189,122,15184.0,6 to 10,,0
1209,5,0,4,0,1,0,1,0,2,2019-09-23,2019-10-14,21,287,9,16000001.0,2 to 5,,0
1210,0,0,0,0,0,0,0,0,3,2019-08-26,2020-02-17,175,161,0,16000001.0,,,0
1212,0,0,0,0,0,0,0,0,1,2020-04-20,2020-04-20,0,98,0,16000001.0,,,0
1213,24,0,0,0,1,0,0,0,1,2020-02-24,2020-02-24,0,154,24,16000001.0,2 to 5,,0
1214,26,0,0,3,4,0,0,1,5,2019-02-18,2020-02-03,350,175,29,16000001.0,2 to 5,,0
1216,45,1,0,0,14,1,0,0,41,2019-01-07,2020-07-20,560,7,46,16000001.0,26 to 50,,0
1219,97,0,0,0,4,0,0,0,4,2020-07-06,2020-07-27,21,0,97,16000001.0,2 to 5,,0
1220,0,0,0,0,0,0,0,0,3,2019-05-06,2019-12-02,210,238,0,16000001.0,6 to 10,,0
1221,0,0,0,0,0,0,0,0,1,2019-10-07,2019-10-07,0,294,0,60539.0,1001 to 10000,,0
1223,0,0,0,0,0,0,0,0,1,2019-10-21,2019-10-21,0,280,0,4136750.0,26 to 50,MARKETING_AND_ADVERTISING,0
1227,0,0,0,0,0,0,0,0,2,2020-02-03,2020-02-24,21,154,0,16000001.0,,,0
1228,1,1,0,0,1,1,0,0,7,2019-09-23,2020-02-17,147,161,2,16000001.0,1,,0
1229,0,0,0,0,0,0,0,0,3,2019-12-16,2020-01-06,21,203,0,16000001.0,2 to 5,,0
1230,0,0,0,0,0,0,0,0,1,2020-02-17,2020-02-17,0,161,0,16000001.0,1001 to 10000,,0
1231,0,0,19,0,0,0,2,0,4,2019-07-29,2020-02-03,189,175,19,16000001.0,2 to 5,,0
1232,0,0,0,0,0,0,0,0,1,2019-08-12,2019-08-12,0,350,0,16000001.0,1,,0
1233,0,0,0,0,0,0,0,0,1,2020-06-08,2020-06-08,0,49,0,1205.0,201 to 1000,eCommerce,0
1234,0,0,0,0,0,0,0,0,2,2019-11-11,2019-12-02,21,238,0,16000001.0,,,0
1235,0,0,0,0,0,0,0,0,3,2019-12-16,2020-01-06,21,203,0,4048339.0,6 to 10,,0
1238,3,0,0,0,1,0,0,0,2,2019-07-01,2019-07-08,7,385,3,651018.0,51 to 200,EDUCATION_MANAGEMENT,0
1239,12,2,32,0,5,1,10,0,3,2020-07-06,2020-07-20,14,7,46,6850473.0,2 to 5,,0
1240,0,0,0,0,0,0,0,0,1,2020-05-11,2020-05-11,0,77,0,16000001.0,11 to 25,,0
1241,1,0,0,0,1,0,0,0,3,2019-06-03,2020-02-10,252,168,1,16000001.0,2 to 5,,0
1245,88,20,0,5,5,1,0,1,7,2019-12-02,2020-07-06,217,21,113,16000001.0,1,,0
1250,0,0,0,0,0,0,0,0,1,2020-04-13,2020-04-13,0,105,0,32984.0,201 to 1000,,0
1251,3,0,0,0,1,0,0,0,2,2020-04-20,2020-06-22,63,35,3,5238.0,51 to 200,CAPITAL_MARKETS,0
1254,0,0,0,0,0,0,0,0,2,2019-11-04,2019-11-11,7,259,0,16000001.0,26 to 50,,0
1255,0,0,0,0,0,0,0,0,1,2019-11-18,2019-11-18,0,252,0,16000001.0,51 to 200,,0
1256,0,0,0,0,0,0,0,0,1,2019-02-25,2019-02-25,0,518,0,577368.0,1001 to 10000,Manufacturing,0
1258,0,0,0,0,0,0,0,0,1,2019-11-11,2019-11-11,0,259,0,16000001.0,2 to 5,,0
1259,1,1,2,0,1,1,1,0,3,2019-11-18,2019-12-09,21,231,4,,1001 to 10000,COMPUTER_SOFTWARE,0
1260,6,0,0,0,2,0,0,0,3,2019-12-09,2020-02-03,56,175,6,16000001.0,1,,0
1262,1,0,0,0,1,0,0,0,1,2019-09-23,2019-09-23,0,308,1,396475.0,201 to 1000,HIGHER_EDUCATION,0
1264,0,0,0,0,0,0,0,0,1,2019-06-17,2019-06-17,0,406,0,16000001.0,26 to 50,Other,0
1265,1,0,0,0,1,0,0,0,1,2019-09-30,2019-09-30,0,301,1,16000001.0,26 to 50,Other,0
1266,2,0,0,0,2,0,0,0,3,2020-02-10,2020-02-24,14,154,2,16000001.0,26 to 50,Other,0
1267,0,0,0,0,0,0,0,0,2,2019-03-18,2019-04-22,35,462,0,118321.0,1001 to 10000,Non-Profit/Educational Institution,0
1268,0,0,0,0,0,0,0,0,3,2020-02-10,2020-03-09,28,140,0,2121957.0,2 to 5,,0
1269,0,0,0,0,0,0,0,0,1,2020-07-06,2020-07-06,0,21,0,16000001.0,,,0
1270,1,0,0,0,1,0,0,0,1,2019-11-18,2019-11-18,0,252,1,16000001.0,1,,0
1271,0,0,0,0,0,0,0,0,1,2020-05-18,2020-05-18,0,70,0,16000001.0,2 to 5,,0
1275,0,0,0,0,0,0,0,0,2,2019-08-05,2020-02-03,182,175,0,16000001.0,2 to 5,,0
1276,0,0,0,0,0,0,0,0,2,2020-04-20,2020-04-27,7,91,0,16000001.0,6 to 10,,0
1278,61,142,1424,0,27,28,116,0,46,2019-07-01,2020-07-20,385,7,1627,16000001.0,11 to 25,,0
1279,0,0,0,0,0,0,0,0,1,2019-12-09,2019-12-09,0,231,0,16000001.0,1,,0
1280,0,0,0,0,0,0,0,0,1,2019-04-29,2019-04-29,0,455,0,4604853.0,2 to 5,,0
1281,3,0,1,0,1,0,1,0,1,2019-12-16,2019-12-16,0,224,4,16000001.0,1,,0
1282,44,13,0,0,2,2,0,0,11,2019-06-17,2020-01-20,217,189,57,785127.0,26 to 50,COMPUTER_SOFTWARE,0
1283,3,0,0,0,1,0,0,0,1,2020-01-27,2020-01-27,0,182,3,16000001.0,51 to 200,,0
1284,0,0,0,0,0,0,0,0,1,2020-02-24,2020-02-24,0,154,0,16000001.0,1,,0
1285,0,0,0,0,0,0,0,0,1,2020-03-16,2020-03-16,0,133,0,767160.0,51 to 200,,0
1289,0,0,0,0,0,0,0,0,8,2019-04-01,2020-02-17,322,161,0,16000001.0,2 to 5,,0
1291,0,0,0,0,0,0,0,0,1,2020-05-11,2020-05-11,0,77,0,81340.0,1001 to 10000,Manufacturing,0
1292,30,0,0,0,6,0,0,0,15,2019-11-25,2020-07-27,245,0,30,16000001.0,2 to 5,,0
1293,0,0,0,0,0,0,0,0,2,2019-08-26,2019-11-25,91,245,0,2089613.0,51 to 200,Education,0
1294,1,0,0,0,1,0,0,0,1,2019-12-23,2019-12-23,0,217,1,16000001.0,1,,0
1295,0,0,0,0,0,0,0,0,2,2019-06-17,2020-01-13,210,196,0,4520808.0,6 to 10,,0
1296,17,11,0,0,1,1,0,0,1,2020-04-06,2020-04-06,0,112,28,16000001.0,,,0
1297,0,0,0,0,0,0,0,0,1,2020-06-08,2020-06-08,0,49,0,6676343.0,11 to 25,,0
1301,3,0,0,0,2,0,0,0,2,2019-09-23,2019-09-30,7,301,3,16000001.0,1,,0
1303,0,0,0,0,0,0,0,0,1,2019-08-19,2019-08-19,0,343,0,4670856.0,26 to 50,AUTOMOTIVE,0
1306,0,0,0,0,0,0,0,0,2,2020-06-08,2020-06-22,14,35,0,1630884.0,1001 to 10000,Technology - Hardware and Equipment,0
1307,2,0,1,0,1,0,1,0,2,2019-05-06,2019-05-27,21,427,3,6951343.0,6 to 10,,0
1308,0,0,0,0,0,0,0,0,1,2020-06-01,2020-06-01,0,56,0,4493216.0,2 to 5,,0
1309,1,0,0,0,1,0,0,0,1,2019-10-21,2019-10-21,0,280,1,9649363.0,1001 to 10000,CONSUMER_SERVICES,0
1310,13,0,0,0,3,0,0,0,12,2019-06-03,2020-03-09,280,140,13,16000001.0,1,,0
1311,0,0,0,0,0,0,0,0,1,2020-04-27,2020-04-27,0,91,0,26685.0,1001 to 10000,Healthcare,0
1314,3,0,0,0,1,0,0,0,3,2019-04-22,2019-11-11,203,259,3,2013977.0,26 to 50,BROADCAST_MEDIA,0
1315,1,0,0,0,1,0,0,0,2,2020-06-01,2020-06-08,7,49,1,16000001.0,6 to 10,,0
1317,6,6,0,0,1,1,0,0,2,2019-03-11,2019-04-01,21,483,12,16000001.0,,,0
1319,0,0,0,0,0,0,0,0,1,2020-02-10,2020-02-10,0,168,0,16000001.0,2 to 5,,0
1322,0,0,0,0,0,0,0,0,1,2019-11-11,2019-11-11,0,259,0,266323.0,51 to 200,,0
1323,53,3,0,5,14,2,0,2,19,2020-02-24,2020-07-13,140,14,61,798762.0,26 to 50,Technology - Software,0
1325,2,2,5,0,1,1,1,0,1,2019-11-04,2019-11-04,0,266,9,186714.0,1001 to 10000,OIL_ENERGY,0
1327,2,0,1,0,2,0,1,0,3,2019-05-06,2019-12-09,217,231,3,16000001.0,2 to 5,,0
1329,512,74,0,0,28,11,0,0,38,2019-05-06,2020-05-18,378,70,586,16000001.0,2 to 5,,0
1330,0,0,0,1,0,0,0,1,3,2020-04-06,2020-05-04,28,84,1,16000001.0,201 to 1000,,0
1331,0,0,0,0,0,0,0,0,1,2020-04-06,2020-04-06,0,112,0,16000001.0,1001 to 10000,,0
1332,0,0,0,0,0,0,0,0,2,2020-01-06,2020-01-13,7,196,0,1217600.0,26 to 50,PUBLISHING,0
1333,0,0,0,0,0,0,0,0,1,2019-04-08,2019-04-08,0,476,0,16000001.0,,,0
1337,0,0,0,0,0,0,0,0,6,2019-09-02,2020-01-13,133,196,0,81311.0,201 to 1000,Non-Profit/Educational Institution,0
1338,0,0,0,0,0,0,0,0,3,2019-03-18,2019-10-28,224,273,0,16000001.0,,,0
1339,0,0,0,0,0,0,0,0,4,2020-06-22,2020-07-13,21,14,0,16000001.0,,,0
1340,98,29,3,0,5,3,2,0,5,2019-04-29,2019-05-27,28,427,130,1072594.0,11 to 25,,0
1341,6,1,0,0,1,1,0,0,1,2019-12-09,2019-12-09,0,231,7,16000001.0,2 to 5,MARKETING_AND_ADVERTISING,0
1342,0,0,0,0,0,0,0,0,1,2019-04-01,2019-04-01,0,483,0,16000001.0,6 to 10,,0
1343,1,0,0,0,1,0,0,0,1,2019-11-18,2019-11-18,0,252,1,,1001 to 10000,COMPUTER_SOFTWARE,0
1345,0,0,0,0,0,0,0,0,1,2019-09-02,2019-09-02,0,329,0,16000001.0,,,0
1346,2,0,0,0,1,0,0,0,1,2020-02-24,2020-02-24,0,154,2,325998.0,6 to 10,COMPUTER_SOFTWARE,0
1347,32,52,0,0,9,4,0,0,10,2020-02-03,2020-05-18,105,70,84,16000001.0,1,,0
1348,13,0,0,0,2,0,0,0,6,2020-02-10,2020-05-04,84,84,13,16000001.0,201 to 1000,,0
1349,0,4,4,0,0,1,1,0,1,2020-04-13,2020-04-13,0,105,8,16000001.0,2 to 5,,0
1350,1,0,0,0,1,0,0,0,2,2020-01-27,2020-02-03,7,175,1,16000001.0,,,0
1351,1,0,4,0,1,0,1,0,1,2020-07-27,2020-07-27,0,0,5,16000001.0,2 to 5,,0
1352,2,0,0,0,1,0,0,0,1,2019-11-11,2019-11-11,0,259,2,3867005.0,51 to 200,,0
1353,90,0,0,27,3,0,0,2,12,2019-05-20,2019-08-19,91,343,117,352198.0,,,0
1354,0,0,0,0,0,0,0,0,2,2020-05-18,2020-06-08,21,49,0,34552.0,26 to 50,NEWSPAPERS,0
1355,0,0,0,0,0,0,0,0,3,2019-06-03,2019-12-09,189,231,0,14.0,1001 to 10000,COMPUTER_SOFTWARE,0
1356,339,7,188,0,26,4,15,0,27,2019-07-08,2020-05-18,315,70,534,16000001.0,2 to 5,,0
1357,65,38,36,0,12,6,7,0,27,2019-04-15,2020-02-17,308,161,139,16000001.0,2 to 5,,0
1358,0,0,0,0,0,0,0,0,1,2019-11-04,2019-11-04,0,266,0,544317.0,51 to 200,,0
1360,0,0,0,0,0,0,0,0,2,2020-04-27,2020-05-04,7,84,0,233584.0,6 to 10,,0
1361,0,0,0,0,0,0,0,0,2,2019-04-22,2019-10-21,182,280,0,16000001.0,1,,0
1362,5,0,0,0,3,0,0,0,3,2020-06-01,2020-06-15,14,42,5,16000001.0,6 to 10,,0
1363,0,0,0,1,0,0,0,1,1,2020-03-09,2020-03-09,0,140,1,820956.0,,,0
1364,0,0,0,0,0,0,0,0,2,2020-02-03,2020-02-10,7,168,0,16000001.0,1,,0
1365,0,0,0,0,0,0,0,0,1,2019-11-25,2019-11-25,0,245,0,569810.0,11 to 25,Technology - Software,0
1367,0,0,0,0,0,0,0,0,2,2019-01-28,2019-04-29,91,455,0,16000001.0,,,0
1368,0,0,0,0,0,0,0,0,3,2019-04-01,2019-04-29,28,455,0,16000001.0,6 to 10,,0
1371,0,0,0,0,0,0,0,0,7,2019-04-01,2019-06-17,77,406,0,1206560.0,26 to 50,,0
1372,1,0,0,0,1,0,0,0,1,2020-02-10,2020-02-10,0,168,1,16000001.0,11 to 25,,0
1374,5,0,0,0,2,0,0,0,2,2020-02-24,2020-03-02,7,147,5,16000001.0,26 to 50,,0
1375,0,0,0,0,0,0,0,0,1,2020-06-08,2020-06-08,0,49,0,16000001.0,2 to 5,,0
1378,0,0,0,0,0,0,0,0,3,2019-10-14,2019-10-28,14,273,0,6734745.0,26 to 50,EVENTS_SERVICES,0
1379,0,0,0,0,0,0,0,0,1,2020-01-20,2020-01-20,0,189,0,16000001.0,1,,0
1380,0,0,0,0,0,0,0,0,4,2020-05-11,2020-06-08,28,49,0,3834361.0,26 to 50,MARKETING_AND_ADVERTISING,0
1381,0,0,0,0,0,0,0,0,2,2019-07-15,2020-02-10,210,168,0,29213.0,51 to 200,MARKETING_AND_ADVERTISING,0
1383,14,0,0,0,2,0,0,0,2,2019-08-26,2019-09-02,7,329,14,16956.0,201 to 1000,COMPUTER_SOFTWARE,0
1384,0,0,0,0,0,0,0,0,2,2019-05-06,2019-11-25,203,245,0,42636.0,1001 to 10000,HIGHER_EDUCATION,0
1386,0,0,0,0,0,0,0,0,1,2019-09-30,2019-09-30,0,301,0,13.0,"10,001 or more",Other,0
1387,0,0,0,0,0,0,0,0,5,2019-04-08,2019-05-06,28,448,0,13.0,"10,001 or more",Other,0
1389,0,0,0,0,0,0,0,0,2,2019-05-06,2019-05-13,7,441,0,16000001.0,2 to 5,,0
1390,0,3,2,0,0,1,1,0,1,2020-05-11,2020-05-11,0,77,5,16000001.0,2 to 5,,0
1391,1,0,0,0,1,0,0,0,1,2020-01-13,2020-01-13,0,196,1,16000001.0,2 to 5,,0
1392,0,0,0,0,0,0,0,0,5,2020-03-23,2020-07-27,126,0,0,16000001.0,2 to 5,,0
1394,0,0,0,0,0,0,0,0,2,2020-05-18,2020-06-01,14,56,0,16000001.0,,,0
1397,0,0,0,0,0,0,0,0,3,2019-04-08,2019-05-13,35,441,0,4902529.0,26 to 50,,0
1398,12,3,11,0,2,2,2,0,3,2019-07-29,2019-08-19,21,343,26,16000001.0,2 to 5,,0
1399,0,0,0,0,0,0,0,0,2,2019-04-29,2019-10-28,182,273,0,16000001.0,2 to 5,,0
1400,3,0,0,0,3,0,0,0,41,2019-07-22,2020-07-27,371,0,3,3869855.0,26 to 50,,0
1401,3,0,0,0,1,0,0,0,10,2019-03-04,2019-08-05,154,357,3,123977.0,201 to 1000,REAL_ESTATE,0
1402,0,0,0,0,0,0,0,0,2,2020-05-11,2020-05-18,7,70,0,16000001.0,51 to 200,,0
1403,0,0,0,0,0,0,0,0,2,2020-05-11,2020-05-18,7,70,0,69382.0,1001 to 10000,Education,0
1404,0,0,0,0,0,0,0,0,1,2020-05-11,2020-05-11,0,77,0,16000001.0,2 to 5,,0
1407,3,2,0,0,1,1,0,0,2,2019-09-30,2019-11-04,35,266,5,16000001.0,2 to 5,,0
1408,28,14,1,0,2,2,1,0,2,2019-11-25,2019-12-02,7,238,43,16000001.0,2 to 5,,0
1409,0,0,0,0,0,0,0,0,4,2020-03-09,2020-07-20,133,7,0,16000001.0,1,,0
1410,0,0,0,0,0,0,0,0,2,2020-05-04,2020-05-18,14,70,0,2110648.0,26 to 50,,0
1411,0,0,0,0,0,0,0,0,2,2019-06-17,2019-06-24,7,399,0,121246.0,6 to 10,,0
1412,22,0,0,0,5,0,0,0,20,2019-06-03,2020-01-06,217,203,22,3458309.0,,,0
1413,0,0,0,0,0,0,0,0,2,2020-07-13,2020-07-27,14,0,0,1541291.0,11 to 25,,0
1414,12,0,10,0,5,0,4,0,5,2019-05-27,2019-11-11,168,259,22,5449885.0,2 to 5,,0
1415,0,0,0,0,0,0,0,0,2,2020-05-18,2020-05-25,7,63,0,16000001.0,,,0
1416,0,0,0,0,0,0,0,0,2,2019-09-02,2020-02-03,154,175,0,16000001.0,1,,0
1418,38,43,26,0,2,2,1,0,2,2020-07-20,2020-07-27,7,0,107,16000001.0,26 to 50,,0
1419,0,0,0,0,0,0,0,0,1,2020-05-18,2020-05-18,0,70,0,1001108.0,201 to 1000,,0
1420,0,0,0,0,0,0,0,0,1,2019-06-03,2019-06-03,0,420,0,16000001.0,2 to 5,,0
1422,0,0,0,0,0,0,0,0,1,2020-06-22,2020-06-22,0,35,0,16000001.0,,,0
1423,0,0,0,0,0,0,0,0,1,2019-08-05,2019-08-05,0,357,0,16000001.0,2 to 5,,0
1424,0,0,0,0,0,0,0,0,1,2020-04-13,2020-04-13,0,105,0,16000001.0,1001 to 10000,,0
1427,0,0,0,0,0,0,0,0,2,2020-01-06,2020-02-03,28,175,0,16000001.0,2 to 5,,0
1428,12,0,0,0,3,0,0,0,3,2019-03-25,2019-04-22,28,462,12,16000001.0,11 to 25,,0
1429,1,0,0,0,1,0,0,0,2,2019-08-26,2020-03-30,217,119,1,16000001.0,1,,0
1430,6,4,0,0,1,2,0,0,1,2020-04-13,2020-04-13,0,105,10,16000001.0,2 to 5,,0
1431,0,0,0,0,0,0,0,0,1,2019-09-02,2019-09-02,0,329,0,16000001.0,51 to 200,,0
1432,0,0,0,0,0,0,0,0,1,2020-01-27,2020-01-27,0,182,0,16000001.0,1,,0
1434,1,0,0,0,1,0,0,0,1,2020-03-02,2020-03-02,0,147,1,16000001.0,6 to 10,,0
1435,131,0,125,0,10,0,7,0,10,2020-03-23,2020-07-27,126,0,256,16000001.0,2 to 5,CONSUMER_SERVICES,0
1436,10581,1667,286,1,239,105,33,1,45,2019-08-05,2020-07-27,357,0,12535,16000001.0,11 to 25,,0
1437,8,0,0,4,2,0,0,3,3,2020-06-22,2020-07-27,35,0,12,16000001.0,2 to 5,,0
1438,0,0,29,0,0,0,1,0,1,2020-04-13,2020-04-13,0,105,29,159546.0,1001 to 10000,Other,0
1439,1,0,0,0,1,0,0,0,1,2019-12-02,2019-12-02,0,238,1,601917.0,6 to 10,,0
1444,0,0,0,0,0,0,0,0,1,2020-05-11,2020-05-11,0,77,0,16000001.0,2 to 5,,0
1445,0,0,0,0,0,0,0,0,1,2020-01-13,2020-01-13,0,196,0,7722140.0,201 to 1000,,0
1447,0,0,0,0,0,0,0,0,4,2019-03-04,2019-09-30,210,301,0,16000001.0,,,0
1448,0,0,0,0,0,0,0,0,2,2019-06-03,2019-11-25,175,245,0,8930088.0,11 to 25,,0
1449,1,8,0,0,1,1,0,0,1,2020-07-06,2020-07-06,0,21,9,3445551.0,26 to 50,ARCHITECTURE_PLANNING,0
1450,1,0,0,0,1,0,0,0,1,2019-11-18,2019-11-18,0,252,1,16000001.0,6 to 10,,0
1452,0,0,0,0,0,0,0,0,1,2020-06-08,2020-06-08,0,49,0,3764529.0,51 to 200,Technology - Software,0
1453,0,0,0,0,0,0,0,0,1,2019-10-28,2019-10-28,0,273,0,16000001.0,26 to 50,,0
1454,0,0,0,0,0,0,0,0,1,2019-12-09,2019-12-09,0,231,0,8007090.0,6 to 10,,0
1455,0,0,0,0,0,0,0,0,3,2019-06-03,2019-12-30,210,210,0,16000001.0,6 to 10,,0
1456,11,0,0,0,2,0,0,0,3,2019-04-15,2019-04-29,14,455,11,16000001.0,,,0
1458,18,0,0,0,4,0,0,0,11,2019-01-14,2019-12-09,329,231,18,16000001.0,,,0
1460,5,0,0,1,1,0,0,1,2,2020-05-18,2020-05-25,7,63,6,2111223.0,26 to 50,,0
1462,0,0,0,0,0,0,0,0,1,2019-09-09,2019-09-09,0,322,0,426559.0,201 to 1000,HOSPITALITY,0
1463,0,0,0,0,0,0,0,0,1,2020-07-27,2020-07-27,0,0,0,16000001.0,2 to 5,,0
1465,1,0,0,0,1,0,0,0,1,2020-02-24,2020-02-24,0,154,1,1290581.0,2 to 5,,0
1466,0,0,0,0,0,0,0,0,1,2020-03-23,2020-03-23,0,126,0,16000001.0,1,,0
1468,1,0,0,0,1,0,0,0,2,2019-05-20,2019-11-18,182,252,1,16000001.0,6 to 10,,0
1470,69,0,0,0,7,0,0,0,9,2019-05-27,2019-09-30,126,301,69,16000001.0,6 to 10,,0
1472,5,0,0,0,1,0,0,0,2,2020-07-20,2020-07-27,7,0,5,1958020.0,6 to 10,,0
1473,0,0,0,0,0,0,0,0,4,2019-06-03,2019-09-30,119,301,0,2044743.0,6 to 10,Consumer Products,0
